527	romdata/DGN_DT/DT_DMKRO0_SET_1.FBC.z	DT_DMKRO0_ITM_1.FBC/dt_DMKRO0_ITM_1.txtbin	ascii	0	0	0
527	romdata/DGN_DT/DT_DMKRO0_SET_1.FBC.z	DT_DMKRO0_TRA_1.FBC/dt_DMKRO0_TRA_1.txtbin	ascii	0	0	0
528	romdata/DGN_DT/DT_DMMAR0.FBC.z	DT_DMMAR0_SET_1.FBC/dt_DMMAR0_SET_1.txtbin	ascii	0	0	0
529	romdata/DGN_DT/DT_DMMAR0_SET_1.FBC.z	DT_DMMAR0_EBS_1.FBC/dt_DMMAR0_EBS_1.txtbin	ascii	0	0	0
529	romdata/DGN_DT/DT_DMMAR0_SET_1.FBC.z	DT_DMMAR0_ENM_1.FBC/dt_DMMAR0_ENM_1.txtbin	ascii	0	0	0
529	romdata/DGN_DT/DT_DMMAR0_SET_1.FBC.z	DT_DMMAR0_EST_1.FBC/dt_DMMAR0_EST_1.txtbin	ascii	0	0	0
529	romdata/DGN_DT/DT_DMMAR0_SET_1.FBC.z	DT_DMMAR0_ITM_1.FBC/dt_DMMAR0_ITM_1.txtbin	ascii	0	0	0
529	romdata/DGN_DT/DT_DMMAR0_SET_1.FBC.z	DT_DMMAR0_TRA_1.FBC/dt_DMMAR0_TRA_1.txtbin	ascii	0	0	0
530	romdata/DGN_DT/DT_DMMEA0.FBC.z	DT_DMMEA0_SET_1.FBC/dt_DMMEA0_SET_1.txtbin	ascii	0	0	0
531	romdata/DGN_DT/DT_DMMEA0_SET_1.FBC.z	DT_DMMEA0_EBS_1.FBC/dt_DMMEA0_EBS_1.txtbin	ascii	0	0	0
531	romdata/DGN_DT/DT_DMMEA0_SET_1.FBC.z	DT_DMMEA0_ENM_1.FBC/dt_DMMEA0_ENM_1.txtbin	ascii	0	0	0
531	romdata/DGN_DT/DT_DMMEA0_SET_1.FBC.z	DT_DMMEA0_EST_1.FBC/dt_DMMEA0_EST_1.txtbin	ascii	0	0	0
531	romdata/DGN_DT/DT_DMMEA0_SET_1.FBC.z	DT_DMMEA0_ITM_1.FBC/dt_DMMEA0_ITM_1.txtbin	ascii	0	0	0
531	romdata/DGN_DT/DT_DMMEA0_SET_1.FBC.z	DT_DMMEA0_TRA_1.FBC/dt_DMMEA0_TRA_1.txtbin	ascii	0	0	0
532	romdata/DGN_DT/DT_DMMED0.FBC.z	DT_DMMED0_SET_1.FBC/dt_DMMED0_SET_1.txtbin	ascii	0	0	0
533	romdata/DGN_DT/DT_DMMED0_SET_1.FBC.z	DT_DMMED0_EBS_1.FBC/dt_DMMED0_EBS_1.txtbin	ascii	0	0	0
533	romdata/DGN_DT/DT_DMMED0_SET_1.FBC.z	DT_DMMED0_ENM_1.FBC/dt_DMMED0_ENM_1.txtbin	ascii	0	0	0
